"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"145","05-24",74.26,53.91,72.86,58.97,50.37,39.75,37.82,49.73,52.41,56.14,48.24,93.16,NA,37.82,74.26,57.3016666666667,"PL"
"146","05-25",75.12,54.57,73,59.45,47.58,40.16,38.48,50.17,52.67,56.47,48.55,93.66,NA,38.48,75.12,57.49,"PL"
"147","05-26",75.83,55.36,73.13,59.94,47.91,40.67,39.16,50.76,52.97,56.72,48.84,93.91,NA,39.16,75.83,57.9333333333333,"PL"
"148","05-27",76.83,56,73.22,60.43,48.25,41.09,39.85,51.37,53.23,56.53,49.17,94.11,NA,39.85,76.83,58.34,"PL"
"149","05-28",77.68,56.88,73.31,60.92,48.6,41.58,40.54,51.89,53.46,56.68,49.5,94.28,NA,40.54,77.68,58.7766666666667,"PL"
"150","05-29",78.82,57.62,73.4,61.38,48.93,42.06,41.21,52.43,53.93,56.94,49.9,94.44,NA,41.21,78.82,59.255,"PL"
"151","05-30",79.81,58.39,73.5,61.84,49.34,42.33,41.81,52.99,54.51,57.22,50.3,94.46,NA,41.81,79.81,59.7083333333333,"PL"
"152","05-31",80.95,59.04,73.6,62.3,49.68,42.6,42.45,53.66,55.13,57.51,50.67,94.61,NA,42.45,80.95,60.1833333333333,"PL"
"153","06-01",82.09,59.82,73.81,62.77,50.14,42.95,42.96,54.29,55.7,55.76,50.93,94.8,NA,42.95,82.09,60.5016666666667,"PL"
"154","06-02",83.09,60.51,74.03,63.26,50.63,43.37,43.54,54.93,56.34,56.23,51.36,94.89,NA,43.37,83.09,61.015,"PL"
"155","06-03",84.22,61.13,74.25,63.74,51.14,43.77,44.1,55.59,56.89,56.64,51.83,95.09,NA,43.77,84.22,61.5325,"PL"
"156","06-04",85.36,62,74.48,64.22,51.63,44.28,44.73,56.24,57.44,57.05,52.33,95.34,NA,44.28,85.36,62.0916666666667,"PL"
"157","06-05",86.22,62.68,74.71,64.69,52.06,44.8,45.32,56.86,58,57.51,52.84,95.56,NA,44.8,86.22,62.6041666666667,"PL"
"158","06-06",87.64,63.37,74.91,65.14,52.57,45.23,45.91,57.39,58.54,57.84,53.34,95.8,NA,45.23,87.64,63.14,"PL"
"159","06-07",88.78,64.05,75.11,65.6,53.06,45.62,46.5,57.95,59,58.37,53.84,95.71,NA,45.62,88.78,63.6325,"PL"
"160","06-08",89.49,64.63,75.31,66.08,53.5,46.04,47.2,58.47,59.63,58.76,54.33,95.72,NA,46.04,89.49,64.0966666666667,"PL"
"161","06-09",90.2,65.49,75.51,66.39,53.92,46.47,47.88,59,60.21,59.01,54.81,95.81,NA,46.47,90.2,64.5583333333333,"PL"
"162","06-10",90.63,66.1,75.71,66.67,54.32,46.9,48.59,59.52,60.75,59.3,55.28,95.98,NA,46.9,90.63,64.9791666666667,"PL"
"163","06-11",91.19,66.95,75.92,66.95,54.69,47.38,49.3,60.05,61.22,59.69,55.59,96.15,NA,47.38,91.19,65.4233333333333,"PL"
"164","06-12",91.76,67.68,76.13,67.24,55.07,47.86,50,60.61,61.65,60.11,55.95,96.33,NA,47.86,91.76,65.8658333333333,"PL"
"165","06-13",92.19,68.36,76.34,67.49,55.47,48.27,50.68,61.07,62.07,60.5,56.3,96.44,NA,48.27,92.19,66.265,"PL"
"166","06-14",92.48,69.13,76.54,67.86,55.86,48.67,51.34,61.54,62.5,60.88,56.79,96.6,NA,48.67,92.48,66.6825,"PL"
"167","06-15",92.76,69.84,76.75,68.29,56.25,49.05,51.93,62,62.95,61.19,57.3,96.81,NA,49.05,92.76,67.0933333333333,"PL"
"168","06-16",93.04,70.42,76.96,68.74,56.63,49.41,52.52,62.47,63.35,61.48,57.83,97.07,NA,49.41,93.04,67.4933333333333,"PL"
"169","06-17",93.33,70.96,77.17,69.2,57.02,50.05,53.08,62.92,63.7,61.66,58.35,97.31,NA,50.05,93.33,67.8958333333333,"PL"
"170","06-18",93.61,71.93,77.39,69.69,57.38,50.67,53.63,63.37,64.07,61.98,58.88,97.26,NA,50.67,93.61,68.3216666666667,"PL"
"171","06-19",93.61,72.66,77.63,70.2,57.75,51.31,54.04,63.83,64.44,62.3,59.48,97.22,NA,51.31,93.61,68.7058333333333,"PL"
"172","06-20",94.04,73.38,77.85,70.7,58.14,51.89,54.32,64.23,64.81,62.69,60.12,97.01,NA,51.89,94.04,69.0983333333333,"PL"
"173","06-21",94.32,74.07,78.09,71.17,58.54,52.4,54.23,64.7,65.18,63.11,60.66,97.01,NA,52.4,94.32,69.4566666666667,"PL"
"174","06-22",94.61,74.64,78.32,71.64,58.93,52.93,54.11,65.2,65.56,63.67,60.77,96.98,NA,52.93,94.61,69.78,"PL"
