"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"179","06-27",40.38,42.95,42.21,38.52,36.41,17.82,15.12,12.08,31.32,0,0,40.24,NA,0,42.95,26.42,"Letland"
"180","06-28",41.07,43.59,42.77,39.17,37.08,18.08,15.12,11.97,31.56,0,0,40.33,NA,0,43.59,26.73,"Letland"
"181","06-29",41.74,44.26,43.36,39.82,37.71,18.37,15.12,11.9,31.79,0,0,40.42,NA,0,44.26,27.04,"Letland"
"182","06-30",42.44,44.93,43.94,40.43,38.33,18.65,15.12,11.9,32.04,0,0,40.66,NA,0,44.93,27.37,"Letland"
"183","07-01",43.12,45.6,44.5,41.02,38.98,18.97,15.12,11.9,32.6,0,0,40.96,NA,0,45.6,27.73,"Letland"
"184","07-02",43.73,46.28,45.09,41.64,39.63,19.29,15.12,11.9,33.29,0,0,41.21,NA,0,46.28,28.1,"Letland"
"185","07-03",44.35,46.94,45.69,42.28,40.28,19.64,15.12,11.9,33.97,0,0,41.44,NA,0,46.94,28.47,"Letland"
"186","07-04",45.02,47.6,46.25,42.92,40.95,19.99,15.13,11.95,34.65,0,0,41.71,NA,0,47.6,28.85,"Letland"
"187","07-05",45.68,48.26,46.83,43.59,41.64,20.29,15.13,12.17,35.34,0,0,42.06,NA,0,48.26,29.25,"Letland"
"188","07-06",46.35,48.92,47.46,44.28,42.3,20.59,15.13,12.45,36,0,0,42.45,NA,0,48.92,29.66,"Letland"
"189","07-07",46.95,49.57,48.05,44.94,42.95,20.87,15.13,12.74,36.57,0,0,42.61,NA,0,49.57,30.03,"Letland"
"190","07-08",47.63,50.24,48.62,45.61,43.61,21.17,15.13,13.03,37,0,0,42.73,NA,0,50.24,30.4,"Letland"
"191","07-09",48.35,50.89,49.18,46.25,44.26,21.49,15.13,13.33,37.37,0,0,42.85,NA,0,50.89,30.76,"Letland"
"192","07-10",49.04,51.54,49.75,46.91,44.92,21.83,15.13,13.54,37.85,0,0,42.97,NA,0,51.54,31.12,"Letland"
"193","07-11",49.68,52.18,50.31,47.58,45.57,22.14,15.13,13.74,38.31,0,0,43.1,NA,0,52.18,31.48,"Letland"
"194","07-12",50.38,52.8,50.89,48.26,46.24,22.43,15.13,13.74,38.66,0,0,43.28,NA,0,52.8,31.82,"Letland"
"195","07-13",51.08,53.43,51.46,48.95,46.87,22.73,15.13,13.74,38.99,0,0,43.47,NA,0,53.43,32.15,"Letland"
"196","07-14",51.75,54.08,52.03,49.59,47.53,23.05,15.13,13.74,39.38,0,0,43.59,NA,0,54.08,32.49,"Letland"
