"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"109","04-18",NA,NA,53.03,63.47,38.93,38.49,38.36,12.25,9.05,38.59,NA,NA,NA,NA,NA,NA,"United Kingdom"
"110","04-19",NA,NA,52.68,66.05,35.48,39.05,34.32,13.66,10.26,40.58,NA,NA,NA,NA,NA,NA,"United Kingdom"
"111","04-20",NA,NA,52.08,70.4,34.47,39.91,32.11,13.86,13.99,42.11,NA,NA,NA,NA,NA,NA,"United Kingdom"
"112","04-21",NA,NA,50.59,77.44,36.08,39.26,30.63,18.19,20.81,43.68,NA,NA,NA,NA,NA,NA,"United Kingdom"
"113","04-22",NA,NA,52.87,75.31,36.08,37.56,31.22,23.89,27.8,44.12,NA,NA,NA,NA,NA,NA,"United Kingdom"
"114","04-23",NA,NA,57.85,82.64,36.08,37.33,32.66,26.35,32.01,44.83,NA,NA,NA,NA,NA,NA,"United Kingdom"
"115","04-24",NA,NA,63.84,84.99,33.08,37.62,32.11,26.18,35.57,45.84,NA,NA,NA,NA,NA,NA,"United Kingdom"
"116","04-25",NA,NA,63.84,81.9,30.9,35.25,26.44,26.69,37.24,46.71,NA,NA,NA,NA,NA,NA,"United Kingdom"
"117","04-26",NA,NA,64.24,88.87,29.16,33,19.85,27.4,42.79,47.81,NA,NA,NA,NA,NA,NA,"United Kingdom"
"118","04-27",NA,NA,64.09,95.45,20.67,32.37,15.14,24.98,43.75,48.41,NA,NA,NA,NA,NA,NA,"United Kingdom"
"119","04-28",NA,NA,64.09,91.42,15.32,31.44,12.52,24.17,44.63,47.51,NA,NA,NA,NA,NA,NA,"United Kingdom"
"120","04-29",NA,NA,55.03,85.76,9.89,30.59,11.62,23.58,45.47,47.5,NA,NA,NA,NA,NA,NA,"United Kingdom"
"121","04-30",NA,NA,47.4,84.23,9.13,30.53,19.81,19.31,45.51,47.71,NA,NA,NA,NA,NA,NA,"United Kingdom"
"122","05-01",NA,9.35,37.63,78.98,8.4,30.8,20.21,18.32,46.33,58.64,NA,NA,NA,NA,NA,NA,"United Kingdom"
"123","05-02",NA,22.45,26.26,78.98,8.4,31.59,18.46,14.72,46.12,57.93,NA,NA,NA,NA,NA,NA,"United Kingdom"
"124","05-03",NA,23.74,16.38,78.82,8.4,31.73,19.19,11.16,45.66,56.77,NA,NA,NA,NA,NA,NA,"United Kingdom"
"125","05-04",NA,36.82,19.72,80.71,8.4,29.59,20.74,9.74,46.65,57.42,NA,NA,NA,NA,NA,NA,"United Kingdom"
"126","05-05",NA,45.03,28.21,82.72,7.65,30.49,21.92,11.18,46.67,57.37,NA,NA,NA,NA,NA,NA,"United Kingdom"
"127","05-06",NA,54.8,33.58,81.83,6.9,30.2,22.22,12.73,45.28,56.52,NA,NA,NA,NA,NA,NA,"United Kingdom"
"128","05-07",NA,64.97,35.47,74.52,6.14,31.02,23.86,14.33,43.51,56.72,NA,NA,NA,NA,NA,NA,"United Kingdom"
"129","05-08",NA,78.05,38.68,68.45,5.62,31.5,22.1,15.55,42.07,57.83,NA,NA,NA,NA,NA,NA,"United Kingdom"
"130","05-09",NA,79.34,39.48,65.25,6.73,31.99,18.71,16.46,39.08,59.64,NA,NA,NA,NA,NA,NA,"United Kingdom"
"131","05-10",NA,79.94,38.68,71.93,8.34,31.99,16.49,16.94,36.09,60.92,NA,NA,NA,NA,NA,NA,"United Kingdom"
"132","05-11",NA,70.07,37.62,77.06,8.02,31.91,15.31,18.29,34.59,60.47,NA,NA,NA,NA,NA,NA,"United Kingdom"
"133","05-12",NA,61.08,37.62,75.45,8.02,31.74,13.39,17.68,34.64,59.26,NA,NA,NA,NA,NA,NA,"United Kingdom"
"134","05-13",NA,52.01,25.66,67.65,8.02,32.25,13.33,17.86,35.97,57.06,NA,NA,NA,NA,NA,NA,"United Kingdom"
"135","05-14",NA,42.12,14.67,60.85,8.02,31.95,13.64,16.51,36.18,55.11,NA,NA,NA,NA,NA,NA,"United Kingdom"
"136","05-15",NA,29.83,6.43,54.5,8.02,32.19,12.65,15.64,34.18,54.19,NA,NA,NA,NA,NA,NA,"United Kingdom"
"137","05-16",NA,19.58,2.58,53.1,9.97,31.57,12.42,14.81,34.06,53.63,NA,NA,NA,NA,NA,NA,"United Kingdom"
"138","05-17",NA,13.13,0.93,57.71,9.97,30.21,11.92,12.46,34.06,53.78,NA,NA,NA,NA,NA,NA,"United Kingdom"
"139","05-18",NA,17.42,6.84,61.74,9.97,28.61,11.25,10.87,33.7,53.49,NA,NA,NA,NA,NA,NA,"United Kingdom"
"140","05-19",NA,26.27,11.63,59.58,11.52,28.09,9.98,12.38,32.86,53.18,NA,NA,NA,NA,NA,NA,"United Kingdom"
"141","05-20",NA,32.97,12.52,55.12,6.88,28.04,9.33,13.12,31.95,51.43,NA,NA,NA,NA,NA,NA,"United Kingdom"
"142","05-21",NA,27.88,20.1,51.8,6.88,28.55,10.48,15.55,32.9,52.07,NA,NA,NA,NA,NA,NA,"United Kingdom"
"143","05-22",NA,26.51,30.27,42.79,6.88,29.37,11.16,16.41,34.13,54.57,NA,NA,NA,NA,NA,NA,"United Kingdom"
"144","05-23",NA,14.87,21.16,34.4,16.89,29.26,11.45,19.27,36.92,56.66,NA,NA,NA,NA,NA,NA,"United Kingdom"
"145","05-24",NA,8.28,12.41,36.01,19.93,29.08,11.5,16.73,38.55,58.42,NA,NA,NA,NA,NA,NA,"United Kingdom"
"146","05-25",NA,21.03,21.17,39.01,21.51,28.18,11.6,14.86,40.77,60.44,NA,NA,NA,NA,NA,NA,"United Kingdom"
"147","05-26",NA,34.12,27.15,40.99,17.33,27.7,13.09,18.85,44.49,60.41,NA,NA,NA,NA,NA,NA,"United Kingdom"
"148","05-27",NA,47.87,30.44,36.04,17.33,27.5,16.14,22.42,46.16,59.55,NA,NA,NA,NA,NA,NA,"United Kingdom"
"149","05-28",NA,56.34,28.83,29.25,17.33,27.61,19.05,24,47.07,59.88,NA,NA,NA,NA,NA,NA,"United Kingdom"
"150","05-29",NA,45.03,20.66,26.33,16.24,28.56,20.13,23.78,47.39,61.03,NA,NA,NA,NA,NA,NA,"United Kingdom"
"151","05-30",NA,42.87,15.5,21.32,16.24,30.96,20.36,20.98,49.16,62.77,NA,NA,NA,NA,NA,NA,"United Kingdom"
