"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"101","04-10",18.28,29.11,18.46,53.65,14.11,17.6,16.63,0.93,37.22,73.7,25.38,13.24,NA,0.93,73.7,26.53,"België"
"102","04-11",18.81,29.05,18.46,53.92,14.09,18.01,16.74,0.58,37.01,74.07,25.52,13.22,NA,0.58,74.07,26.62,"België"
"103","04-12",18.81,28.93,18.46,54.28,14.11,18.17,16.9,0.05,36.92,74.51,24.68,13.32,NA,0.05,74.51,26.59,"België"
"104","04-13",18.81,28.94,18.46,54.99,14.11,18.4,16.9,0.01,36.92,74.82,23.85,13.38,NA,0.01,74.82,26.63,"België"
"105","04-14",18.78,28.93,18.46,55.69,14.28,18.62,16.73,0.12,37.09,75.07,22.96,13.55,NA,0.12,75.07,26.69,"België"
"106","04-15",18.79,28.95,18.51,55.81,14.11,18.09,16.98,0.07,37.37,75.33,22.11,13.87,NA,0.07,75.33,26.67,"België"
"107","04-16",19.04,29.12,18.51,55.58,14.14,18.36,17.17,0.07,37.85,75.63,21.61,14.01,NA,0.07,75.63,26.76,"België"
"108","04-17",19.53,29.08,18.54,55.19,14.16,18.66,17.21,0.07,38.39,76.29,21.37,14.6,NA,0.07,76.29,26.92,"België"
"109","04-18",20.21,29.03,18.94,55.5,14.29,18.21,17.08,0.07,38.92,76.82,21.15,15.06,NA,0.07,76.82,27.11,"België"
"110","04-19",20.69,28.99,19.54,55.59,14.38,17.76,16.97,0.07,39.55,77.45,20.91,14.86,NA,0.07,77.45,27.23,"België"
"111","04-20",21.27,28.87,20.18,55.86,14.33,18.5,16.8,0.07,40.29,77.96,20.7,14.88,NA,0.07,77.96,27.48,"België"
"112","04-21",21.81,28.86,20.74,56.15,14.42,18.47,16.83,0.07,41.02,78.52,20.85,14.79,NA,0.07,78.52,27.71,"België"
"113","04-22",22.38,28.86,21.34,56.37,14.13,18.63,17.23,0.07,41.76,79.14,21.09,14.94,NA,0.07,79.14,28,"België"
"114","04-23",22.99,28.8,21.92,56.53,14.15,18.83,17.49,0.07,42.31,79.74,21.19,15.22,NA,0.07,79.74,28.27,"België"
"115","04-24",23.71,28.76,22.32,56.33,13.95,18.94,17.89,0.07,42.87,80.37,21.76,15.37,NA,0.07,80.37,28.53,"België"
"116","04-25",24.53,28.71,22.71,60.34,14.03,18.59,18.21,0.07,43.34,80.99,22.3,15.23,NA,0.07,80.99,29.09,"België"
"117","04-26",24.88,28.8,22.84,56.71,14.16,17.96,18.29,0.07,43.68,81.61,22.74,14.91,NA,0.07,81.61,28.89,"België"
"118","04-27",25.24,28.8,23.02,57.02,14.26,17.47,18.44,0.06,44.11,82.21,22.95,14.66,NA,0.06,82.21,29.02,"België"
"119","04-28",25.99,29.08,23.47,57.26,14.22,16.87,18.71,0.28,43.86,82.81,23.24,14.53,NA,0.28,82.81,29.19,"België"
"120","04-29",26.75,29.41,23.67,57.42,14.34,16.39,18.96,0.28,43.76,83.4,23.13,14.21,NA,0.28,83.4,29.31,"België"
"121","04-30",27.45,29.64,23.92,57.65,14.38,16.64,19.52,0.2,44.09,84.03,22.93,14.4,NA,0.2,84.03,29.57,"België"
"122","05-01",28.37,30.2,24.15,57.87,14.43,16.74,19.89,0.28,44.73,84.66,23.15,14.93,NA,0.28,84.66,29.95,"België"
"123","05-02",29.06,30.52,24.48,58.14,14.66,16.94,19.78,0.33,45.16,85.13,23.32,15.4,NA,0.33,85.13,30.24,"België"
"124","05-03",29.75,30.79,24.72,58.24,14.76,17.05,20.03,0.36,45.6,85.66,23.44,16.03,NA,0.36,85.66,30.54,"België"
"125","05-04",30.28,31.07,24.97,58.42,14.97,17.52,20.37,0.42,46.02,86.08,23.6,16.24,NA,0.42,86.08,30.83,"België"
"126","05-05",30.76,31.37,25.27,58.62,15.36,17.99,20.69,0.79,46.36,86.55,23.64,17.08,NA,0.79,86.55,31.21,"België"
"127","05-06",31.43,31.78,25.59,58.83,15.72,18.5,20.98,1.33,46.69,87.02,23.61,17.75,NA,1.33,87.02,31.6,"België"
"128","05-07",32.08,32.16,25.95,58.76,15.91,18.98,21.23,1.66,46.63,87.25,23.46,18.59,NA,1.66,87.25,31.89,"België"
"129","05-08",32.87,32.49,26.24,58.95,15.87,19.48,21.45,1.93,46.89,87.74,23.74,19.41,NA,1.93,87.74,32.26,"België"
"130","05-09",33.6,32.79,26.56,58.98,15.86,20.02,21.75,1.9,47.23,88.35,24.25,20.28,NA,1.9,88.35,32.63,"België"
"131","05-10",34.48,33.34,26.88,59.11,15.89,20.76,22.04,2.46,47.5,88.72,24.31,21.13,NA,2.46,88.72,33.05,"België"
"132","05-11",35.24,33.91,27.44,59.33,15.89,21.33,22.39,3,47.77,88.89,24.59,22.1,NA,3,88.89,33.49,"België"
"133","05-12",35.95,34.38,27.72,59.45,16.28,21.98,22.67,3.63,48.01,89.05,24.94,22.98,NA,3.63,89.05,33.92,"België"
"134","05-13",36.52,34.92,28.18,59.33,16.26,22.53,22.94,4.02,48.29,89.18,25.17,23.85,NA,4.02,89.18,34.27,"België"
"135","05-14",37.28,34.92,28.45,59.48,16.82,23.04,23.22,4.44,48.63,89.31,25.42,24.52,NA,4.44,89.31,34.63,"België"
"136","05-15",38.11,35.47,28.76,59.65,17.18,23.53,23.52,4.95,48.82,89.56,25.69,25.48,NA,4.95,89.56,35.06,"België"
"137","05-16",38.72,36.56,28.92,59.7,17.4,23.94,23.91,5.48,49.09,89.81,25.97,26.37,NA,5.48,89.81,35.49,"België"
"138","05-17",39.41,36.7,28.95,59.97,17.57,24.31,24.22,6.04,49.32,90.13,26.18,27.36,NA,6.04,90.13,35.85,"België"
"139","05-18",39.88,37.06,29.24,60.3,18.17,24.9,24.61,6.41,49.72,90.35,26.26,27.82,NA,6.41,90.35,36.23,"België"
"140","05-19",40.36,37.58,29.53,60.62,18.15,25.42,24.97,6.76,50.01,90.4,26.13,28.61,NA,6.76,90.4,36.55,"België"
"141","05-20",41,38.13,29.76,60.94,18.44,25.91,25.38,7.18,50.16,90.64,25.97,29.4,NA,7.18,90.64,36.91,"België"
"142","05-21",42.26,38.66,30.07,61.21,18.51,26.46,25.84,7.69,50.75,90.88,26.13,30.23,NA,7.69,90.88,37.39,"België"
"143","05-22",43.25,39,30.35,61.32,18.73,26.95,26.25,8.22,51.09,91.36,26.64,31.15,NA,8.22,91.36,37.86,"België"
"144","05-23",44.01,39.98,30.22,61.52,19.11,27.39,26.49,8.75,51.46,91.64,27.19,32,NA,8.75,91.64,38.31,"België"
"145","05-24",44.61,40.34,30.44,61.81,19.5,27.9,26.76,9.32,52.06,91.57,27.8,32.89,NA,9.32,91.57,38.75,"België"
"146","05-25",45.36,41.05,30.31,62.13,20.11,28.41,27.14,9.83,52.7,91.76,28.09,33.72,NA,9.83,91.76,39.22,"België"
"147","05-26",45.92,41.72,30.21,62.35,20.09,29.02,27.52,10.4,53.45,91.81,28.26,34.54,NA,10.4,91.81,39.61,"België"
"148","05-27",46.51,42.34,30.56,62.61,20.54,29.48,27.9,11.05,54.1,91.91,28.37,35.32,NA,11.05,91.91,40.06,"België"
"149","05-28",47.02,43.07,31.09,62.53,20.71,29.86,28.17,11.61,54.62,92.02,28.52,36.12,NA,11.61,92.02,40.44,"België"
"150","05-29",47.8,43.92,31.39,62.75,20.89,30.52,28.35,11.96,55.2,91.99,29.01,36.83,NA,11.96,91.99,40.88,"België"
"151","05-30",48.55,44.64,31.63,62.92,21.38,30.33,28.88,12.49,55.92,0,29.48,37.63,NA,0,62.92,33.65,"België"
"152","05-31",49.31,45.43,31.8,62.97,21.82,30.53,29.37,13.12,56.51,0,29.67,38.27,NA,0,62.97,34.07,"België"
"153","06-01",50.08,46.31,31.92,63.07,22.2,30.48,29.83,13.4,57.18,92.85,29.97,39.13,NA,13.4,92.85,42.2,"België"
"154","06-02",50.74,47.06,32.24,63.42,22.08,30.15,30.34,13.72,57.85,93.03,30.42,39.95,NA,13.72,93.03,42.58,"België"
"155","06-03",51.48,48.06,32.58,63.43,22.41,30.02,30.7,14.12,58.51,93.16,31.23,40.77,NA,14.12,93.16,43.04,"België"
"156","06-04",52.16,48.75,32.96,63.21,22.39,29.83,31.06,14.43,59.25,93.27,31.9,41.62,NA,14.43,93.27,43.4,"België"
"157","06-05",53.05,49.36,33.26,63.31,22.62,29.87,31.5,14.69,59.86,93.24,32.56,42.6,NA,14.69,93.24,43.83,"België"
"158","06-06",53.66,49.82,33.61,63.58,22.51,30.27,31.89,14.92,60.52,93.36,33.14,43.58,NA,14.92,93.36,44.24,"België"
"159","06-07",53.96,50.71,33.98,63.98,22.72,30.36,32.2,15.2,61.15,93.45,33.83,44.17,NA,15.2,93.45,44.64,"België"
"160","06-08",54.32,51.56,34.46,64.37,22.86,30.6,32.53,15.35,61.74,93.46,34.31,44.73,NA,15.35,93.46,45.02,"België"
"161","06-09",54.59,52.34,34.76,64.82,22.48,31.16,32.7,15.45,62.35,93.5,34.56,45.5,NA,15.45,93.5,45.35,"België"
"162","06-10",54.72,53.04,35.25,65.03,22.1,31.03,33.07,15.62,62.97,93.48,35,46.12,NA,15.62,93.48,45.62,"België"
"163","06-11",55.06,53.86,35.63,65.18,21.95,31.23,33.79,16.08,63.52,93.52,35.37,46.88,NA,16.08,93.52,46.01,"België"
"164","06-12",55.28,54.69,36.02,65.2,22.15,31.57,34.15,16.55,64.06,93.55,36.03,47.68,NA,16.55,93.55,46.41,"België"
"165","06-13",55.56,55.47,36.38,65.44,22.06,31.68,34.39,16.74,64.64,93.57,36.79,48.48,NA,16.74,93.57,46.77,"België"
