"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"121","04-30",3.72,7.9,11.69,23.64,24.2,17.44,15.36,12.53,11.42,31.98,23.57,34.28,NA,3.72,31.98,18.1441666666667,"LV"
"122","05-01",4.26,8.22,11.97,23.41,24.06,17.3,15.23,12.49,11.55,38.11,21.64,34.43,NA,4.26,38.11,18.5558333333333,"LV"
"123","05-02",4.78,8.65,12.42,23.2,23.91,17.14,15.12,12.49,11.87,38.11,21.94,34.58,NA,4.78,38.11,18.6841666666667,"LV"
"124","05-03",5.36,9.11,12.9,22.99,23.76,16.98,15.12,12.49,12.22,38.37,22.19,34.77,NA,5.36,38.37,18.855,"LV"
"125","05-04",5.95,9.54,13.38,22.76,23.59,16.86,15.12,12.49,12.59,38.68,22.52,34.98,NA,5.95,38.68,19.0383333333333,"LV"
"126","05-05",6.52,9.99,13.88,22.52,23.37,16.7,15.12,12.49,12.93,39.03,22.88,35.2,NA,6.52,39.03,19.2191666666667,"LV"
"127","05-06",7.1,10.45,14.39,22.32,23.13,16.59,15.12,12.49,13.24,39.34,23.22,35.43,NA,7.1,39.34,19.4016666666667,"LV"
"128","05-07",7.7,11,14.93,21.97,22.91,16.48,15.12,12.49,13.6,39.68,23.55,35.65,NA,7.7,39.68,19.59,"LV"
"129","05-08",8.32,11.62,15.5,21.65,22.71,16.36,15.12,12.49,13.99,40.02,23.91,35.88,NA,8.32,40.02,19.7975,"LV"
"130","05-09",8.94,12.25,16.1,21.43,22.54,16.25,15.12,12.49,14.35,40.38,24.32,36.12,NA,8.94,40.38,20.0241666666667,"LV"
"131","05-10",9.56,12.92,16.7,21.22,22.38,16.12,15.12,12.49,14.73,40.75,24.79,36.36,NA,9.56,40.75,20.2616666666667,"LV"
"132","05-11",10.19,13.59,17.31,20.99,22.21,15.94,15.12,12.49,15.14,41.1,25.28,36.6,NA,10.19,41.1,20.4966666666667,"LV"
"133","05-12",10.8,14.27,17.91,20.69,22.02,15.74,15.12,12.49,15.56,41.35,25.8,36.87,NA,10.8,41.35,20.7183333333333,"LV"
"134","05-13",11.42,14.93,18.53,20.33,21.82,15.54,15.12,12.49,15.99,41.71,26.43,37.13,NA,11.42,41.71,20.9533333333333,"LV"
"135","05-14",12.04,15.48,19.16,20.03,21.61,15.35,15.12,12.49,16.34,42.07,26.96,37.38,NA,12.04,42.07,21.1691666666667,"LV"
"136","05-15",12.66,15.57,19.77,19.82,21.4,15.19,15.12,12.37,16.73,42.44,27.48,37.64,NA,12.37,42.44,21.3491666666667,"LV"
"137","05-16",13.27,15.65,20.39,19.62,21.21,15.07,15.12,12.27,17.16,42.81,27.99,37.89,NA,12.27,42.81,21.5375,"LV"
"138","05-17",13.88,16,21.01,19.46,21.01,14.96,15.12,12.27,17.58,43.17,28.46,38.16,NA,12.27,43.17,21.7566666666667,"LV"
"139","05-18",14.47,16.59,21.65,19.3,20.79,14.82,15.12,12.27,18.01,43.53,28.93,38.41,NA,12.27,43.53,21.9908333333333,"LV"
"140","05-19",15.07,17.24,22.3,19.11,20.57,14.55,15.12,12.27,18.43,43.78,29.42,38.66,NA,12.27,43.78,22.21,"LV"
"141","05-20",15.69,17.92,22.94,18.92,20.36,14.35,15.12,12.27,18.86,44.07,29.88,38.93,NA,12.27,44.07,22.4425,"LV"
"142","05-21",16.33,18.58,23.35,18.71,20.17,14.17,15.12,12.18,19.24,42.3,30.4,39.06,NA,12.18,42.3,22.4675,"LV"
"143","05-22",16.97,19.25,23.71,18.49,19.98,14.02,15.12,12.07,19.57,42.61,30.9,39.2,NA,12.07,42.61,22.6575,"LV"
"144","05-23",17.62,19.91,24.1,18.6,19.79,13.79,15.12,11.98,19.87,43.08,31.4,39.33,NA,11.98,43.08,22.8825,"LV"
"145","05-24",18.26,20.57,24.43,18.85,19.61,13.56,15.12,11.97,20.19,43.56,31.97,39.46,NA,11.97,43.56,23.1291666666667,"LV"
"146","05-25",18.93,21.23,24.85,19.14,19.48,13.33,15.12,11.97,20.32,0,32.55,39.57,NA,0,24.85,19.7075,"LV"
"147","05-26",19.6,21.89,25.29,19.53,19.48,13.08,15.12,11.97,20.32,44.26,33.08,39.7,NA,11.97,44.26,23.61,"LV"
"148","05-27",20.26,22.57,25.68,19.89,19.72,12.87,15.12,11.97,20.32,44.6,33.58,39.83,NA,11.97,44.6,23.8675,"LV"
"149","05-28",20.92,23.23,26.12,20.23,19.99,12.72,15.12,11.97,20.19,44.96,34.08,40.04,NA,11.97,44.96,24.1308333333333,"LV"
"150","05-29",21.57,23.88,26.5,20.73,20.27,12.64,15.12,11.97,20.02,45.37,34.62,40.25,NA,11.97,45.37,24.4116666666667,"LV"
"151","05-30",22.2,24.53,26.91,21.29,20.57,12.42,15.12,11.97,19.83,45.82,35.18,40.43,NA,11.97,45.82,24.6891666666667,"LV"
"152","05-31",22.84,25.19,27.3,21.86,20.88,12.25,15.12,11.91,19.78,46.28,35.75,40.56,NA,11.91,46.28,24.9766666666667,"LV"
"153","06-01",23.49,25.85,27.75,22.41,21.19,12.25,15.12,11.91,19.78,46.6,36.3,40.58,NA,11.91,46.6,25.2691666666667,"LV"
"154","06-02",24.11,26.52,28.21,22.92,21.5,12.25,15.12,11.91,19.78,46.81,36.66,40.67,NA,11.91,46.81,25.5383333333333,"LV"
"155","06-03",24.74,27.19,28.62,23.51,21.92,12.25,15.12,11.91,20.04,46.9,36.94,40.78,NA,11.91,46.9,25.8266666666667,"LV"
"156","06-04",25.37,27.82,29.08,24.13,22.34,12.25,15.12,11.91,20.45,47.07,37.06,40.95,NA,11.91,47.07,26.1291666666667,"LV"
"157","06-05",26.01,28.44,29.44,24.78,22.88,12.25,15.12,11.91,20.89,47.23,37.06,41.15,NA,11.91,47.23,26.43,"LV"
"158","06-06",26.65,29.07,29.88,25.41,23.43,12.25,15.12,11.91,21.42,47.47,37.06,41.31,NA,11.91,47.47,26.7483333333333,"LV"
